transaction_id,customer_id,date,amount,product_category,campaign_id
1904,189,2024-01-28,127.1,Beauty,20
1905,252,2024-11-02,206.87,Electronics,14
1906,153,2024-03-22,298.89,Electronics,12
1907,1,2024-08-17,133.12,Fitness,10
1908,134,2024-02-25,61.26,Fitness,7
1909,195,2024-07-07,279.87,Electronics,16
1910,209,2024-02-01,40.17,Beauty,9
1911,363,2024-11-25,17.57,Home,20
1912,475,2024-05-07,164.78,Fitness,7
1913,387,2024-05-22,26.18,Home,2
1914,156,2024-10-28,56.0,Electronics,6
1915,323,2024-03-20,216.66,Fitness,
1916,71,2024-07-30,87.21,Fashion,4
1917,194,2024-12-16,139.1,Beauty,19
1918,467,2024-11-07,178.3,Fashion,9
1919,235,2024-02-26,204.42,Fitness,14
1920,139,2024-12-11,74.1,Home,5
1921,419,2024-10-14,55.68,Home,1
1922,245,2024-04-23,103.0,Fitness,20
1923,248,2024-07-23,201.53,Beauty,9
1924,47,2024-01-04,97.2,Electronics,10
1925,285,2024-11-29,97.98,Electronics,
1926,197,2024-12-03,240.91,Electronics,19
1927,160,2024-12-25,272.83,Beauty,17
1928,116,2024-03-11,104.81,Fitness,18
1929,124,2024-06-13,86.52,Fashion,5
1930,87,2024-02-03,19.04,Home,13
1931,44,2024-08-26,261.31,Fashion,7
1932,281,2024-07-31,298.64,Beauty,8
1933,233,2024-12-27,288.21,Fitness,6
1934,30,2024-01-11,209.87,Fitness,11
1935,27,2024-05-21,265.59,Fitness,9
1936,27,2024-12-18,170.5,Fitness,13
1937,109,2024-10-04,94.51,Fashion,2
1938,452,2024-05-26,218.28,Fashion,14
1939,51,2024-01-19,186.22,Fitness,3
1940,49,2024-04-06,296.09,Fashion,20
1941,403,2024-11-28,71.84,Beauty,5
1942,133,2024-09-04,157.28,Fitness,10
1943,196,2024-09-07,147.76,Electronics,18
1944,458,2024-12-24,64.25,Home,16
1945,331,2024-11-10,192.88,Fitness,9
1946,379,2024-08-12,236.37,Beauty,15
1947,362,2024-08-05,113.52,Fashion,5
1948,103,2024-08-17,173.2,Home,16
1949,368,2024-04-19,191.8,Beauty,
1950,468,2024-05-25,23.28,Beauty,19
1951,303,2024-01-08,160.43,Home,2
1952,40,2024-05-13,293.5,Fitness,4
1953,134,2024-06-09,86.45,Electronics,20
1954,240,2024-11-24,240.07,Electronics,9
1955,397,2024-09-12,293.79,Home,5
1956,130,2024-11-08,153.49,Fashion,14
1957,415,2024-08-14,21.09,Fashion,11
1958,74,2024-12-02,135.7,Fitness,10
1959,298,2024-02-11,140.87,Home,4
1960,477,2024-03-16,86.46,Home,1
1961,485,2024-12-06,264.27,Fitness,9
1962,464,2024-07-22,193.95,Fitness,6
1963,250,2024-04-02,149.06,Beauty,4
1964,28,2024-05-22,116.41,Electronics,18
1965,276,2024-09-29,277.6,Fashion,17
1966,234,2024-05-26,117.7,Beauty,10
1967,313,2024-04-24,163.33,Beauty,1
1968,66,2024-04-21,228.43,Electronics,
1969,263,2024-05-14,42.57,Beauty,3
1970,383,2024-08-03,241.17,Home,16
1971,85,2024-12-13,78.31,Beauty,2
1972,163,2024-01-14,19.33,Electronics,20
1973,450,2024-10-16,232.42,Fitness,18
1974,253,2024-02-06,244.13,Fitness,18
1975,179,2024-01-19,247.44,Home,8
1976,284,2024-07-06,85.2,Electronics,5
1977,425,2024-12-17,31.06,Fashion,12
1978,231,2024-04-24,87.72,Home,13
1979,220,2024-01-29,81.09,Home,4
1980,304,2024-02-01,237.75,Home,16
1981,104,2024-11-03,147.0,Fitness,19
1982,469,2024-01-25,266.98,Fashion,16
1983,483,2024-04-01,246.59,Electronics,16
1984,316,2024-06-29,161.69,Fashion,2
1985,237,2024-08-18,227.52,Home,19
1986,432,2024-04-03,171.71,Beauty,5
1987,32,2024-12-04,160.3,Beauty,7
1988,312,2024-10-24,298.73,Fitness,5
1989,97,2024-05-07,222.21,Electronics,13
1990,196,2024-04-01,199.19,Beauty,10
1991,238,2024-01-09,47.64,Fitness,6
1992,100,2024-09-18,200.14,Electronics,17
1993,175,2024-11-19,206.3,Fashion,9
1994,481,2024-11-01,203.62,Beauty,
1995,403,2024-09-19,286.47,Fashion,11
1996,17,2024-10-15,76.35,Fitness,9
1997,223,2024-04-02,265.86,Beauty,19
1998,5,2024-02-04,156.36,Home,1
1999,306,2024-06-24,176.77,Fashion,4
2000,282,2024-08-08,271.72,Fitness,18
2001,396,2024-05-03,18.12,Fashion,4
2002,229,2024-02-06,19.48,Fitness,9
2003,253,2024-11-03,126.47,Home,
2004,84,2024-02-21,178.45,Beauty,4
2005,3,2024-12-23,114.23,Electronics,2
2006,126,2024-05-13,19.88,Home,20
2007,317,2024-03-27,97.6,Fashion,10
2008,390,2024-08-05,89.24,Fitness,16
2009,459,2024-10-22,24.29,Fitness,2
2010,426,2024-01-16,143.39,Electronics,16
2011,64,2024-01-03,255.04,Fitness,13
2012,493,2024-12-10,274.47,Home,10
2013,191,2024-03-31,281.58,Electronics,12
2014,55,2024-07-13,251.53,Electronics,15
2015,487,2024-12-26,121.23,Electronics,5
2016,302,2024-05-12,214.58,Electronics,20
2017,319,2024-11-09,263.5,Beauty,19
2018,490,2024-09-17,102.17,Beauty,18
2019,347,2024-04-30,55.97,Fashion,11
2020,172,2024-03-17,221.32,Beauty,8
2021,191,2024-01-29,179.06,Home,7
2022,86,2024-07-30,286.02,Fashion,16
2023,474,2024-05-17,217.98,Electronics,19
2024,350,2024-05-03,283.51,Beauty,16
2025,134,2024-05-11,194.5,Home,3
2026,171,2024-10-04,237.09,Fashion,18
2027,446,2024-08-23,18.48,Electronics,9
2028,249,2024-08-23,283.24,Fitness,6
2029,358,2024-07-03,35.7,Electronics,15
2030,152,2024-11-27,91.12,Fashion,
2031,289,2024-11-24,164.19,Fashion,17
2032,452,2024-01-25,69.38,Beauty,13
2033,34,2024-10-04,236.54,Home,14
2034,159,2024-08-03,280.74,Home,12
2035,286,2024-01-08,165.68,Fitness,1
2036,286,2024-06-29,286.39,Fashion,17
2037,234,2024-08-28,252.87,Home,17
2038,239,2024-06-09,180.49,Beauty,17
2039,73,2024-02-21,275.1,Beauty,8
2040,235,2024-08-23,216.6,Fitness,4
2041,327,2024-08-23,228.74,Fitness,13
2042,168,2024-06-01,107.25,Beauty,16
2043,466,2024-05-10,17.16,Beauty,3
2044,341,2024-11-29,100.09,Beauty,7
2045,335,2024-06-16,84.25,Fashion,2
2046,144,2024-07-24,244.46,Electronics,15
2047,30,2024-01-15,244.75,Electronics,2
2048,65,2024-07-27,284.28,Fashion,4
2049,498,2024-12-15,23.28,Beauty,6
2050,311,2024-03-02,93.21,Home,2
2051,279,2024-12-01,254.67,Beauty,5
2052,320,2024-11-10,196.47,Beauty,19
2053,318,2024-10-10,228.07,Fitness,8
2054,287,2024-11-17,46.3,Beauty,4
2055,424,2024-12-27,27.25,Home,17
2056,351,2024-06-15,112.17,Beauty,8
2057,56,2024-07-15,201.23,Electronics,12
2058,92,2024-03-31,206.1,Electronics,9
2059,147,2024-10-06,129.85,Home,8
2060,27,2024-09-12,168.62,Home,6
2061,436,2024-11-14,50.88,Fashion,3
2062,125,2024-10-21,186.16,Fitness,3
2063,295,2024-04-04,245.06,Beauty,17
2064,392,2024-07-08,250.39,Fashion,2
2065,250,2024-02-01,221.81,Fashion,3
2066,345,2024-09-08,224.93,Beauty,13
2067,111,2024-12-04,71.94,Fashion,15
2068,297,2024-02-10,285.81,Home,16
2069,360,2024-05-23,102.8,Home,13
2070,279,2024-08-15,75.25,Home,11
2071,366,2024-12-10,202.97,Fashion,17
2072,46,2024-02-14,20.34,Fitness,20
2073,305,2024-08-21,205.3,Beauty,8
2074,190,2024-11-26,189.33,Fashion,9
2075,436,2024-04-22,242.61,Beauty,12
2076,103,2024-06-18,149.45,Home,7
2077,123,2024-12-07,270.42,Fashion,13
2078,268,2024-10-17,168.0,Home,8
2079,35,2024-04-04,206.98,Beauty,9
2080,198,2024-06-10,299.49,Fashion,15
2081,404,2024-04-07,216.59,Fashion,20
2082,7,2024-06-01,299.28,Fitness,19
2083,459,2024-02-04,141.89,Electronics,19
2084,71,2024-11-01,31.16,Electronics,6
2085,57,2024-01-31,123.8,Fashion,15
2086,399,2024-10-15,128.29,Fitness,4
2087,472,2024-10-21,45.52,Electronics,9
2088,114,2024-10-24,279.65,Fashion,17
2089,136,2024-12-02,20.75,Beauty,11
2090,167,2024-06-08,203.88,Fashion,13
2091,164,2024-08-09,248.03,Beauty,19
2092,293,2024-08-01,137.92,Electronics,16
2093,455,2024-08-01,281.74,Home,20
2094,495,2024-08-03,182.54,Electronics,6
2095,364,2024-01-09,191.23,Electronics,17
2096,356,2024-08-20,98.6,Fitness,1
2097,135,2024-10-02,166.02,Electronics,6
2098,245,2024-08-25,249.61,Home,19
2099,478,2024-03-12,190.65,Fashion,19
2100,94,2024-08-06,231.11,Home,9
2101,36,2024-01-19,239.31,Fitness,19
2102,43,2024-02-19,170.37,Fitness,17
2103,127,2024-01-04,189.47,Fitness,10
2104,106,2024-11-26,268.71,Electronics,11
2105,412,2024-06-27,148.7,Fashion,4
2106,29,2024-05-14,170.93,Fitness,5
2107,212,2024-10-10,189.0,Electronics,14
2108,253,2024-03-23,31.28,Fitness,2
2109,332,2024-04-13,292.02,Fitness,8
2110,96,2024-07-05,234.48,Fitness,17
2111,358,2024-01-11,221.45,Beauty,2
2112,79,2024-06-06,211.36,Home,18
2113,22,2024-06-29,101.7,Fitness,20
2114,15,2024-08-05,67.93,Home,12
2115,370,2024-06-01,241.1,Home,5
2116,270,2024-01-22,109.85,Beauty,18
2117,424,2024-04-15,77.36,Home,5
2118,500,2024-12-22,219.11,Fitness,13
2119,449,2024-05-05,80.08,Fashion,9
2120,416,2024-04-18,33.9,Electronics,19
2121,497,2024-12-12,109.81,Fashion,18
2122,477,2024-09-06,139.77,Home,16
2123,485,2024-06-15,212.11,Home,4
2124,452,2024-08-25,73.21,Fashion,2
2125,75,2024-08-05,173.7,Fitness,19
2126,65,2024-09-24,280.49,Home,9
2127,47,2024-07-31,172.31,Electronics,13
2128,244,2024-03-05,18.97,Fitness,12
2129,237,2024-06-25,62.15,Home,10
2130,432,2024-07-18,67.39,Fitness,11
2131,166,2024-03-24,207.42,Electronics,20
2132,25,2024-05-16,90.41,Home,18
2133,411,2024-11-01,59.16,Beauty,14
2134,180,2024-06-14,55.11,Fitness,
2135,73,2024-10-08,163.37,Electronics,15
2136,24,2024-06-25,270.85,Fitness,13
2137,237,2024-10-02,104.59,Fashion,14
2138,442,2024-11-11,258.46,Fitness,8
2139,223,2024-07-16,95.11,Beauty,11
2140,143,2024-05-12,161.68,Fashion,12
2141,441,2024-06-07,274.93,Electronics,5
2142,279,2024-02-22,268.98,Home,
2143,441,2024-03-06,168.91,Home,16
2144,479,2024-08-29,138.27,Home,
2145,130,2024-05-17,220.02,Home,9
2146,125,2024-06-23,194.7,Fitness,17
2147,338,2024-05-29,35.26,Beauty,19
2148,115,2024-01-22,101.31,Fitness,15
2149,297,2024-03-23,75.34,Home,2
2150,59,2024-10-23,176.39,Fashion,19
2151,138,2024-08-04,136.36,Fitness,6
2152,454,2024-09-26,158.79,Electronics,9
2153,341,2024-08-28,221.14,Fitness,4
2154,154,2024-06-06,282.71,Beauty,2
2155,191,2024-07-23,45.38,Fashion,14
2156,496,2024-05-13,20.15,Electronics,9
2157,178,2024-04-06,154.84,Beauty,19
2158,382,2024-05-05,299.0,Beauty,6
2159,269,2024-08-30,152.68,Beauty,19
2160,465,2024-07-04,203.68,Electronics,19
2161,468,2024-11-19,275.47,Fitness,20
2162,321,2024-01-14,35.35,Electronics,10
2163,100,2024-07-18,161.68,Fitness,13
2164,470,2024-05-16,261.67,Beauty,5
2165,216,2024-07-17,148.25,Fashion,18
2166,477,2024-02-18,206.97,Electronics,17
2167,365,2024-10-17,166.66,Home,5
2168,83,2024-09-04,269.89,Fashion,13
2169,64,2024-10-22,263.28,Home,9
2170,423,2024-05-16,126.68,Beauty,4
2171,20,2024-04-20,210.15,Home,6
2172,309,2024-12-09,191.45,Home,3
2173,148,2024-06-26,216.17,Fitness,16
2174,158,2024-01-26,97.11,Electronics,9
2175,416,2024-01-08,43.98,Beauty,10
2176,198,2024-08-09,239.32,Fitness,17
2177,44,2024-08-26,13.55,Home,5
2178,315,2024-09-13,278.18,Beauty,1
2179,7,2024-01-25,215.08,Fashion,11
2180,156,2024-02-12,16.91,Fashion,18
2181,322,2024-08-15,139.9,Beauty,5
2182,183,2024-11-01,247.78,Beauty,17
2183,241,2024-12-27,178.81,Home,11
2184,91,2024-04-06,251.53,Electronics,6
2185,191,2024-04-16,107.83,Electronics,15
2186,324,2024-03-22,153.93,Electronics,17
2187,251,2024-01-25,72.35,Fashion,11
2188,362,2024-08-06,272.06,Home,8
2189,264,2024-04-20,54.46,Fashion,20
2190,326,2024-03-07,204.21,Beauty,20
2191,199,2024-03-27,48.59,Fitness,7
2192,348,2024-06-02,93.32,Electronics,
2193,27,2024-11-13,166.31,Fashion,10
2194,101,2024-08-09,256.66,Fitness,5
2195,324,2024-03-28,242.44,Home,3
2196,81,2024-10-31,120.56,Fashion,1
2197,413,2024-08-14,74.28,Home,9
2198,373,2024-06-14,215.51,Home,6
2199,187,2024-08-03,153.94,Home,13
2200,99,2024-08-11,180.56,Beauty,8
2201,355,2024-11-05,278.32,Fitness,4
2202,20,2024-04-02,192.47,Electronics,20
2203,191,2024-01-26,185.42,Beauty,13
2204,471,2024-12-09,77.03,Beauty,4
2205,311,2024-09-27,142.92,Fitness,2
2206,121,2024-10-09,79.94,Fashion,3
2207,150,2024-08-23,187.78,Fitness,19
2208,185,2024-05-23,248.48,Fitness,20
2209,280,2024-04-06,201.99,Home,19
2210,91,2024-04-19,106.48,Fitness,9
2211,31,2024-01-07,24.86,Electronics,20
2212,235,2024-01-12,221.09,Home,11
2213,306,2024-04-15,205.62,Home,15
2214,91,2024-01-19,150.66,Fashion,20
2215,236,2024-09-28,110.92,Fashion,20
2216,345,2024-10-17,236.8,Home,13
2217,436,2024-08-20,53.24,Fitness,17
2218,37,2024-02-26,220.86,Fitness,12
2219,90,2024-05-20,119.43,Fitness,15
2220,269,2024-02-01,182.01,Fitness,7
2221,497,2024-07-24,71.29,Fashion,13
2222,280,2024-02-01,296.11,Electronics,6
2223,89,2024-09-23,265.29,Home,
2224,264,2024-06-18,98.18,Beauty,14
2225,459,2024-12-03,294.71,Home,7
2226,236,2024-06-09,113.51,Fitness,14
2227,333,2024-06-24,31.05,Electronics,18
2228,38,2024-05-23,179.21,Beauty,17
2229,470,2024-04-03,139.19,Fashion,3
2230,434,2024-12-27,109.25,Electronics,5
2231,406,2024-11-04,152.97,Electronics,19
2232,493,2024-05-31,222.57,Fashion,10
2233,440,2024-01-24,44.48,Electronics,12
2234,454,2024-12-16,83.12,Beauty,19
2235,61,2024-01-31,299.38,Beauty,16
2236,71,2024-12-23,207.62,Electronics,2
2237,74,2024-10-18,145.01,Home,8
2238,302,2024-07-17,19.87,Home,11
2239,27,2024-03-21,167.31,Beauty,11
2240,32,2024-02-26,27.06,Fashion,11
2241,421,2024-03-31,260.76,Electronics,9
2242,468,2024-07-25,141.53,Electronics,14
2243,439,2024-01-20,145.6,Fashion,13
2244,457,2024-04-20,292.11,Home,11
2245,485,2024-09-14,144.07,Fashion,17
2246,426,2024-04-10,259.55,Electronics,9
2247,328,2024-04-16,214.89,Beauty,3
2248,202,2024-11-26,238.0,Beauty,9
2249,190,2024-07-19,106.99,Fashion,
2250,121,2024-08-26,189.5,Fitness,14
2251,99,2024-12-03,118.3,Beauty,14
2252,22,2024-06-10,134.31,Beauty,16
2253,358,2024-08-29,221.3,Electronics,8
2254,139,2024-02-13,78.39,Fashion,7
2255,62,2024-12-05,31.21,Home,13
2256,165,2024-05-27,79.42,Fashion,20
2257,260,2024-04-10,207.41,Fashion,16
2258,399,2024-07-26,99.51,Beauty,1
2259,102,2024-04-01,262.27,Electronics,6
2260,336,2024-10-20,27.86,Home,11
2261,243,2024-12-23,244.59,Electronics,10
2262,147,2024-05-01,125.12,Electronics,14
2263,398,2024-09-29,167.97,Electronics,11
2264,278,2024-01-06,141.07,Fitness,12
2265,398,2024-05-02,183.79,Home,
2266,214,2024-01-03,101.79,Beauty,8
2267,429,2024-08-21,204.26,Beauty,5
2268,232,2024-11-21,159.95,Fashion,1
2269,416,2024-12-25,196.56,Fitness,9
2270,88,2024-09-09,118.45,Beauty,20
2271,386,2024-05-24,158.38,Beauty,18
2272,194,2024-05-09,82.1,Fashion,12
2273,270,2024-09-22,155.7,Beauty,7
2274,359,2024-02-12,196.97,Fitness,2
2275,366,2024-07-27,170.19,Fashion,4
2276,424,2024-05-18,64.2,Beauty,2
2277,83,2024-05-01,211.94,Home,2
2278,112,2024-04-05,130.05,Fitness,9
2279,6,2024-01-13,19.52,Fitness,11
2280,261,2024-02-27,108.04,Electronics,9
2281,284,2024-04-07,223.72,Home,12
2282,330,2024-11-19,203.91,Fitness,4
2283,165,2024-07-28,72.15,Fashion,4
2284,300,2024-11-15,18.73,Home,20
2285,214,2024-07-27,61.86,Fashion,19
2286,348,2024-01-21,136.27,Electronics,15
2287,34,2024-11-03,235.43,Fitness,19
2288,78,2024-09-18,184.23,Fitness,9
2289,207,2024-10-01,43.33,Beauty,10
2290,318,2024-05-24,86.52,Electronics,1
2291,373,2024-02-20,195.72,Fashion,15
2292,74,2024-05-21,190.06,Electronics,2
2293,454,2024-02-09,42.02,Fitness,18
2294,90,2024-02-02,91.16,Fitness,12
2295,175,2024-06-22,61.33,Fashion,15
2296,260,2024-12-30,150.02,Fitness,13
2297,290,2024-10-16,285.29,Electronics,7
2298,344,2024-05-05,289.66,Electronics,15
2299,108,2024-09-25,186.98,Beauty,17
2300,9,2024-08-21,206.67,Beauty,16
2301,395,2024-01-13,291.89,Beauty,11
2302,380,2024-02-29,141.51,Fitness,1
2303,218,2024-04-19,288.85,Electronics,7
2304,375,2024-12-05,268.11,Beauty,1
2305,179,2024-02-17,288.74,Fitness,14
2306,489,2024-08-24,263.84,Fitness,19
2307,66,2024-06-10,109.98,Beauty,7
2308,225,2024-10-10,82.47,Beauty,2
2309,76,2024-08-30,60.98,Home,2
2310,362,2024-05-26,288.97,Fitness,14
2311,238,2024-03-29,55.55,Electronics,18
2312,288,2024-04-06,113.23,Beauty,6
2313,409,2024-09-09,49.21,Beauty,5
2314,216,2024-09-21,287.57,Electronics,14
2315,321,2024-05-25,103.28,Beauty,6
2316,271,2024-09-02,32.31,Electronics,13
2317,121,2024-02-07,175.69,Beauty,1
2318,242,2024-08-11,200.77,Home,4
2319,399,2024-04-11,209.09,Fashion,17
2320,31,2024-01-08,29.03,Home,13
2321,194,2024-10-27,169.62,Beauty,15
2322,370,2024-09-05,152.8,Home,12
2323,459,2024-01-30,11.73,Beauty,1
2324,46,2024-07-04,283.36,Beauty,19
2325,135,2024-08-04,275.97,Fitness,8
2326,428,2024-04-12,66.04,Beauty,7
2327,383,2024-08-23,65.85,Fashion,17
2328,217,2024-05-10,126.32,Electronics,14
2329,497,2024-04-06,66.75,Electronics,13
2330,44,2024-11-24,269.41,Fashion,10
2331,82,2024-08-17,260.76,Beauty,14
2332,73,2024-02-29,213.12,Electronics,18
2333,362,2024-07-26,192.05,Electronics,12
2334,60,2024-01-21,123.37,Electronics,16
2335,239,2024-12-27,298.33,Home,
2336,328,2024-05-19,141.51,Fitness,16
2337,15,2024-02-03,141.51,Beauty,3
2338,385,2024-10-16,95.77,Electronics,6
2339,28,2024-11-01,114.17,Beauty,6
2340,90,2024-06-01,225.83,Fitness,13
2341,110,2024-03-19,268.52,Fashion,11
2342,340,2024-08-10,173.48,Home,14
2343,100,2024-08-28,171.92,Fitness,19
2344,485,2024-02-12,58.81,Electronics,17
2345,256,2024-01-11,284.0,Fashion,9
2346,415,2024-01-30,101.9,Beauty,8
2347,165,2024-09-07,44.9,Electronics,12
2348,25,2024-12-14,112.74,Fashion,6
2349,388,2024-08-13,81.13,Electronics,17
2350,300,2024-01-21,275.91,Fitness,18
2351,281,2024-01-29,110.91,Fitness,6
2352,42,2024-05-25,141.74,Beauty,4
2353,58,2024-05-25,196.02,Beauty,15
2354,34,2024-01-09,207.62,Fitness,11
2355,115,2024-08-07,77.93,Fashion,14
2356,168,2024-07-10,173.4,Fitness,2
2357,204,2024-01-26,190.62,Beauty,16
2358,222,2024-03-06,274.7,Fitness,14
2359,437,2024-11-01,275.58,Fitness,5
2360,378,2024-12-07,241.37,Home,18
2361,21,2024-06-12,212.37,Fitness,13
2362,75,2024-05-31,114.66,Fitness,10
2363,297,2024-11-02,17.8,Electronics,15
2364,110,2024-06-02,203.35,Fitness,5
2365,278,2024-12-12,244.35,Beauty,2
2366,62,2024-08-24,247.06,Electronics,
2367,344,2024-12-05,149.51,Home,1
2368,408,2024-12-23,57.2,Fitness,20
2369,225,2024-03-12,113.47,Electronics,8
2370,385,2024-02-22,276.63,Fashion,2
2371,3,2024-12-06,191.18,Fashion,9
2372,227,2024-04-30,79.95,Fitness,6
2373,424,2024-09-16,31.8,Fitness,9
2374,23,2024-05-11,266.06,Home,12
2375,269,2024-08-17,126.03,Electronics,14
2376,120,2024-11-07,156.02,Fitness,7
2377,144,2024-05-01,281.92,Beauty,18
2378,182,2024-06-20,126.94,Electronics,4
2379,280,2024-09-09,24.98,Electronics,1
2380,147,2024-01-30,220.73,Home,19
2381,246,2024-11-29,196.96,Fashion,11
2382,93,2024-11-03,88.23,Beauty,19
2383,414,2024-06-07,236.39,Fashion,5
2384,295,2024-03-11,156.14,Electronics,
2385,190,2024-09-19,279.1,Beauty,
2386,309,2024-07-17,247.72,Beauty,2
2387,303,2024-03-25,227.59,Electronics,6
2388,219,2024-08-30,225.78,Electronics,6
2389,459,2024-03-28,248.71,Fashion,20
2390,65,2024-12-24,156.07,Fashion,9
2391,344,2024-09-03,197.91,Beauty,1
2392,474,2024-04-26,100.62,Fitness,11
2393,312,2024-01-20,190.93,Beauty,11
2394,391,2024-02-21,33.32,Fashion,10
2395,284,2024-12-26,63.87,Beauty,6
2396,12,2024-03-13,163.49,Fashion,8
2397,449,2024-01-03,69.4,Fashion,1
2398,467,2024-01-07,264.01,Fitness,11
2399,138,2024-01-15,181.45,Fitness,9
2400,41,2024-02-22,54.81,Home,4
2401,420,2024-01-31,163.71,Fashion,16
2402,287,2024-05-30,47.38,Home,2
2403,419,2024-01-31,189.6,Electronics,9
2404,307,2024-10-20,215.46,Electronics,6
2405,259,2024-07-17,22.17,Fashion,3
2406,284,2024-11-14,40.09,Fashion,13
2407,474,2024-10-08,103.12,Beauty,20
2408,117,2024-04-05,78.08,Fitness,11
2409,361,2024-08-17,250.03,Beauty,7
2410,387,2024-01-15,264.6,Electronics,7
2411,155,2024-01-16,253.51,Electronics,
2412,27,2024-12-15,125.02,Electronics,8
2413,33,2024-11-19,87.12,Fitness,17
2414,437,2024-07-27,287.94,Electronics,4
2415,441,2024-10-14,275.19,Home,3
2416,492,2024-01-09,165.26,Beauty,7
2417,348,2024-01-28,17.23,Electronics,
2418,459,2024-01-19,86.32,Fitness,17
2419,209,2024-10-06,151.23,Beauty,2
2420,201,2024-08-15,129.78,Fashion,6
2421,264,2024-07-29,235.54,Fitness,
2422,395,2024-01-27,168.05,Electronics,8
2423,420,2024-10-12,261.47,Beauty,2
2424,229,2024-11-24,137.08,Fashion,7
2425,426,2024-07-06,143.22,Fashion,4
2426,106,2024-03-14,20.92,Home,1
2427,273,2024-02-13,46.09,Beauty,20
2428,153,2024-02-01,208.57,Fashion,20
2429,470,2024-02-25,210.66,Fashion,1
2430,111,2024-07-06,78.28,Home,9
2431,226,2024-05-01,144.74,Home,5
2432,220,2024-07-26,270.99,Home,5
2433,133,2024-08-28,197.47,Home,13
2434,351,2024-11-12,137.48,Beauty,20
2435,241,2024-04-30,235.53,Electronics,3
2436,202,2024-06-10,113.77,Beauty,
2437,31,2024-09-06,150.34,Fitness,18
2438,169,2024-07-08,68.41,Home,14
2439,290,2024-04-04,244.61,Electronics,8
2440,195,2024-09-17,132.11,Fitness,18
2441,308,2024-09-16,264.4,Fitness,12
2442,357,2024-11-22,180.32,Fitness,1
2443,236,2024-01-01,45.95,Electronics,20
2444,133,2024-11-21,198.9,Beauty,5
2445,22,2024-03-13,107.92,Fitness,6
2446,215,2024-02-08,248.98,Fashion,5
2447,462,2024-09-16,89.26,Home,4
2448,97,2024-06-17,215.98,Home,9
2449,491,2024-08-05,255.48,Fitness,20
2450,266,2024-06-04,128.64,Electronics,11
2451,461,2024-10-24,207.41,Electronics,14
2452,388,2024-10-05,124.68,Beauty,6
2453,375,2024-03-29,137.75,Beauty,12
2454,224,2024-02-15,50.49,Electronics,7
2455,330,2024-07-28,193.66,Beauty,9
2456,202,2024-12-18,203.57,Fitness,12
2457,474,2024-10-09,143.1,Beauty,11
2458,436,2024-12-25,113.35,Beauty,13
2459,172,2024-07-11,43.36,Fashion,11
2460,305,2024-08-15,157.69,Beauty,
2461,172,2024-04-19,209.02,Beauty,17
2462,294,2024-08-04,128.48,Electronics,10
2463,75,2024-05-11,196.98,Home,7
2464,121,2024-03-08,255.27,Home,19
2465,350,2024-10-19,195.7,Electronics,18
2466,15,2024-08-19,250.46,Fitness,9
2467,464,2024-05-08,65.75,Home,20
2468,493,2024-01-02,44.94,Fashion,2
2469,268,2024-12-08,244.58,Fashion,13
2470,252,2024-12-24,257.92,Home,2
2471,386,2024-01-15,103.23,Fashion,16
2472,368,2024-06-19,180.75,Electronics,8
2473,234,2024-02-25,240.98,Beauty,15
2474,25,2024-11-29,263.73,Home,6
2475,54,2024-03-10,268.5,Electronics,5
2476,441,2024-10-29,194.19,Home,4
2477,134,2024-08-31,169.64,Fashion,17
2478,168,2024-01-26,297.83,Electronics,12
2479,145,2024-08-05,151.94,Fitness,12
2480,76,2024-08-16,281.29,Fitness,10
2481,295,2024-10-14,119.61,Fitness,19
2482,25,2024-12-12,171.34,Home,4
2483,210,2024-03-10,140.18,Fitness,9
2484,122,2024-11-04,210.66,Beauty,4
2485,486,2024-01-19,258.15,Home,4
2486,19,2024-10-25,212.94,Home,3
2487,88,2024-02-01,244.72,Beauty,
2488,321,2024-04-07,205.37,Fitness,
2489,465,2024-04-04,118.8,Beauty,6
2490,442,2024-09-21,260.84,Electronics,17
2491,461,2024-08-29,126.75,Electronics,9
2492,129,2024-02-03,52.09,Fitness,10
2493,463,2024-04-03,260.33,Electronics,5
2494,35,2024-08-18,223.75,Fashion,6
2495,451,2024-07-20,14.85,Fitness,18
2496,58,2024-11-11,26.08,Beauty,1
2497,444,2024-03-29,15.69,Fashion,12
2498,460,2024-07-19,233.17,Beauty,9
2499,455,2024-05-24,200.07,Beauty,5
2500,101,2024-10-22,216.25,Fitness,6
2501,281,2024-10-21,103.05,Home,17
2502,435,2024-05-20,60.63,Home,10
2503,183,2024-06-20,164.69,Fitness,12
2504,253,2024-11-19,73.52,Fashion,13
2505,56,2024-05-02,10.51,Beauty,12
2506,447,2024-10-10,146.88,Fitness,15
2507,371,2024-12-05,237.58,Fashion,17
2508,46,2024-07-10,204.62,Fashion,17
2509,26,2024-12-14,152.1,Fitness,15
2510,118,2024-02-13,17.35,Home,3
2511,194,2024-12-27,290.87,Home,15
2512,12,2024-01-08,189.13,Electronics,18
2513,51,2024-08-30,103.2,Fashion,20
2514,199,2024-05-30,201.88,Home,15
2515,31,2024-06-19,251.94,Electronics,4
2516,452,2024-06-09,180.81,Fitness,13
2517,402,2024-02-25,230.68,Electronics,9
2518,159,2024-10-17,188.54,Beauty,18
2519,209,2024-03-11,23.23,Home,1
2520,72,2024-04-19,236.31,Home,20
2521,9,2024-12-05,269.61,Fashion,16
